base_currency,expiration,is_active,kind,option_type,quote_currency,strike,symbol
ETH,1765526400000,True,option,call,ETH,3175.0,ETH-12DEC25-3175-C
ETH,1765526400000,True,option,put,ETH,3175.0,ETH-12DEC25-3175-P
ETH,1765526400000,True,option,call,ETH,3200.0,ETH-12DEC25-3200-C
ETH,1765526400000,True,option,put,ETH,3200.0,ETH-12DEC25-3200-P
ETH,1765526400000,True,option,call,ETH,3250.0,ETH-12DEC25-3250-C
ETH,1765526400000,True,option,put,ETH,3250.0,ETH-12DEC25-3250-P
ETH,1765526400000,True,option,call,ETH,3300.0,ETH-12DEC25-3300-C
ETH,1765526400000,True,option,put,ETH,3300.0,ETH-12DEC25-3300-P
ETH,1765526400000,True,option,call,ETH,3325.0,ETH-12DEC25-3325-C
ETH,1765526400000,True,option,put,ETH,3325.0,ETH-12DEC25-3325-P
ETH,1765526400000,True,option,call,ETH,3350.0,ETH-12DEC25-3350-C
ETH,1765526400000,True,option,put,ETH,3350.0,ETH-12DEC25-3350-P
ETH,1765526400000,True,option,call,ETH,3375.0,ETH-12DEC25-3375-C
ETH,1765526400000,True,option,put,ETH,3375.0,ETH-12DEC25-3375-P
ETH,1765526400000,True,option,call,ETH,3400.0,ETH-12DEC25-3400-C
ETH,1765526400000,True,option,put,ETH,3400.0,ETH-12DEC25-3400-P
ETH,1765526400000,True,option,call,ETH,3600.0,ETH-12DEC25-3600-C
ETH,1765526400000,True,option,put,ETH,3600.0,ETH-12DEC25-3600-P
ETH,1765526400000,True,option,call,ETH,3800.0,ETH-12DEC25-3800-C
ETH,1765526400000,True,option,put,ETH,3800.0,ETH-12DEC25-3800-P
ETH,1765526400000,True,option,call,ETH,3900.0,ETH-12DEC25-3900-C
ETH,1765526400000,True,option,put,ETH,3900.0,ETH-12DEC25-3900-P
ETH,1765526400000,True,option,call,ETH,4000.0,ETH-12DEC25-4000-C
ETH,1765526400000,True,option,put,ETH,4000.0,ETH-12DEC25-4000-P
ETH,1765526400000,True,option,call,ETH,4100.0,ETH-12DEC25-4100-C
ETH,1765526400000,True,option,put,ETH,4100.0,ETH-12DEC25-4100-P
ETH,1765526400000,True,option,call,ETH,4200.0,ETH-12DEC25-4200-C
ETH,1765526400000,True,option,put,ETH,4200.0,ETH-12DEC25-4200-P
ETH,1765526400000,True,future_combo,,USD,,ETH-FS-25SEP26_12DEC25
ETH,1765526400000,True,future_combo,,USD,,ETH-FS-26DEC25_12DEC25
ETH,1765526400000,True,future_combo,,USD,,ETH-FS-26JUN26_12DEC25
ETH,1765526400000,True,future_combo,,USD,,ETH-FS-27MAR26_12DEC25
ETH,1765526400000,True,future_combo,,USD,,ETH-FS-30JAN26_12DEC25
ETH,1765526400000,True,future_combo,,USD,,ETH-FS-12DEC25_PERP
ETH,1765526400000,True,future_combo,,USD,,ETH-FS-19DEC25_12DEC25
ETH,1765526400000,True,option_combo,,ETH,,ETH-CDIAG-19DEC25_12DEC25-3500_3400
ETH,1765526400000,True,option_combo,,ETH,,ETH-CDIAG-19DEC25_12DEC25-3400_3300
ETH,1765612800000,True,option,call,ETH,2800.0,ETH-13DEC25-2800-C
ETH,1765612800000,True,option,put,ETH,2800.0,ETH-13DEC25-2800-P
ETH,1765612800000,True,option,call,ETH,2900.0,ETH-13DEC25-2900-C
ETH,1765612800000,True,option,put,ETH,2900.0,ETH-13DEC25-2900-P
ETH,1765612800000,True,option,call,ETH,3000.0,ETH-13DEC25-3000-C
ETH,1765612800000,True,option,put,ETH,3000.0,ETH-13DEC25-3000-P
ETH,1765612800000,True,option,call,ETH,3050.0,ETH-13DEC25-3050-C
ETH,1765612800000,True,option,put,ETH,3050.0,ETH-13DEC25-3050-P
ETH,1765612800000,True,option,call,ETH,3075.0,ETH-13DEC25-3075-C
ETH,1765612800000,True,option,put,ETH,3075.0,ETH-13DEC25-3075-P
ETH,1765612800000,True,option,call,ETH,3100.0,ETH-13DEC25-3100-C
ETH,1765612800000,True,option,put,ETH,3100.0,ETH-13DEC25-3100-P
ETH,1765612800000,True,option,call,ETH,3125.0,ETH-13DEC25-3125-C
ETH,1765612800000,True,option,put,ETH,3125.0,ETH-13DEC25-3125-P
ETH,1765612800000,True,option,call,ETH,3150.0,ETH-13DEC25-3150-C
ETH,1765612800000,True,option,put,ETH,3150.0,ETH-13DEC25-3150-P
ETH,1765612800000,True,option,call,ETH,3175.0,ETH-13DEC25-3175-C
ETH,1765612800000,True,option,put,ETH,3175.0,ETH-13DEC25-3175-P
ETH,1765612800000,True,option,call,ETH,3200.0,ETH-13DEC25-3200-C
ETH,1765612800000,True,option,put,ETH,3200.0,ETH-13DEC25-3200-P
ETH,1765612800000,True,option,call,ETH,3250.0,ETH-13DEC25-3250-C
ETH,1765612800000,True,option,put,ETH,3250.0,ETH-13DEC25-3250-P
ETH,1765612800000,True,option,call,ETH,3300.0,ETH-13DEC25-3300-C
ETH,1765612800000,True,option,put,ETH,3300.0,ETH-13DEC25-3300-P
ETH,1765612800000,True,option,call,ETH,3325.0,ETH-13DEC25-3325-C
ETH,1765612800000,True,option,put,ETH,3325.0,ETH-13DEC25-3325-P
ETH,1765612800000,True,option,call,ETH,3350.0,ETH-13DEC25-3350-C
ETH,1765612800000,True,option,put,ETH,3350.0,ETH-13DEC25-3350-P
ETH,1765612800000,True,option,call,ETH,3375.0,ETH-13DEC25-3375-C
ETH,1765612800000,True,option,put,ETH,3375.0,ETH-13DEC25-3375-P
ETH,1765612800000,True,option,call,ETH,3400.0,ETH-13DEC25-3400-C
ETH,1765612800000,True,option,put,ETH,3400.0,ETH-13DEC25-3400-P
ETH,1765612800000,True,option,call,ETH,3450.0,ETH-13DEC25-3450-C
ETH,1765612800000,True,option,put,ETH,3450.0,ETH-13DEC25-3450-P
ETH,1765612800000,True,option,call,ETH,3500.0,ETH-13DEC25-3500-C
ETH,1765612800000,True,option,put,ETH,3500.0,ETH-13DEC25-3500-P
ETH,1765612800000,True,option,call,ETH,3550.0,ETH-13DEC25-3550-C
ETH,1765612800000,True,option,put,ETH,3550.0,ETH-13DEC25-3550-P
ETH,1765612800000,True,option,call,ETH,3600.0,ETH-13DEC25-3600-C
ETH,1765612800000,True,option,put,ETH,3600.0,ETH-13DEC25-3600-P
ETH,1765612800000,True,option,call,ETH,3700.0,ETH-13DEC25-3700-C
ETH,1765612800000,True,option,put,ETH,3700.0,ETH-13DEC25-3700-P
ETH,1766131200000,True,future,,USD,,ETH-19DEC25
ETH,1766131200000,True,option,call,ETH,2200.0,ETH-19DEC25-2200-C
ETH,1766131200000,True,option,put,ETH,2200.0,ETH-19DEC25-2200-P
ETH,1766131200000,True,option,call,ETH,2400.0,ETH-19DEC25-2400-C
ETH,1766131200000,True,option,put,ETH,2400.0,ETH-19DEC25-2400-P
ETH,1766131200000,True,option,call,ETH,2600.0,ETH-19DEC25-2600-C
ETH,1766131200000,True,option,put,ETH,2600.0,ETH-19DEC25-2600-P
ETH,1766131200000,True,option,call,ETH,2650.0,ETH-19DEC25-2650-C
ETH,1766131200000,True,option,put,ETH,2650.0,ETH-19DEC25-2650-P
ETH,1766131200000,True,option,call,ETH,2700.0,ETH-19DEC25-2700-C
ETH,1766131200000,True,option,put,ETH,2700.0,ETH-19DEC25-2700-P
ETH,1766131200000,True,option,call,ETH,2750.0,ETH-19DEC25-2750-C
ETH,1766131200000,True,option,put,ETH,2750.0,ETH-19DEC25-2750-P
ETH,1766131200000,True,option,call,ETH,2800.0,ETH-19DEC25-2800-C
ETH,1766131200000,True,option,put,ETH,2800.0,ETH-19DEC25-2800-P
ETH,1766131200000,True,option,call,ETH,2850.0,ETH-19DEC25-2850-C
ETH,1766131200000,True,option,put,ETH,2850.0,ETH-19DEC25-2850-P
ETH,1766131200000,True,option,call,ETH,2900.0,ETH-19DEC25-2900-C
ETH,1766131200000,True,option,put,ETH,2900.0,ETH-19DEC25-2900-P
ETH,1766131200000,True,option,call,ETH,2950.0,ETH-19DEC25-2950-C
ETH,1766131200000,True,option,put,ETH,2950.0,ETH-19DEC25-2950-P
ETH,1766131200000,True,option,call,ETH,3000.0,ETH-19DEC25-3000-C
ETH,1766131200000,True,option,put,ETH,3000.0,ETH-19DEC25-3000-P
ETH,1766131200000,True,option,call,ETH,3050.0,ETH-19DEC25-3050-C
ETH,1766131200000,True,option,put,ETH,3050.0,ETH-19DEC25-3050-P
ETH,1766131200000,True,option,call,ETH,3100.0,ETH-19DEC25-3100-C
ETH,1766131200000,True,option,put,ETH,3100.0,ETH-19DEC25-3100-P
ETH,1766131200000,True,option,call,ETH,3150.0,ETH-19DEC25-3150-C
ETH,1766131200000,True,option,put,ETH,3150.0,ETH-19DEC25-3150-P
ETH,1766131200000,True,option,call,ETH,3200.0,ETH-19DEC25-3200-C
ETH,1766131200000,True,option,put,ETH,3200.0,ETH-19DEC25-3200-P
ETH,1766131200000,True,option,call,ETH,3250.0,ETH-19DEC25-3250-C
ETH,1766131200000,True,option,put,ETH,3250.0,ETH-19DEC25-3250-P
ETH,1766131200000,True,option,call,ETH,3300.0,ETH-19DEC25-3300-C
ETH,1766131200000,True,option,put,ETH,3300.0,ETH-19DEC25-3300-P
ETH,1766131200000,True,option,call,ETH,3350.0,ETH-19DEC25-3350-C
ETH,1766131200000,True,option,put,ETH,3350.0,ETH-19DEC25-3350-P
ETH,1766131200000,True,option,call,ETH,3400.0,ETH-19DEC25-3400-C
ETH,1766131200000,True,option,put,ETH,3400.0,ETH-19DEC25-3400-P
ETH,1766131200000,True,option,call,ETH,3450.0,ETH-19DEC25-3450-C
ETH,1766131200000,True,option,put,ETH,3450.0,ETH-19DEC25-3450-P
ETH,1766131200000,True,option,call,ETH,3500.0,ETH-19DEC25-3500-C
ETH,1766131200000,True,option,put,ETH,3500.0,ETH-19DEC25-3500-P
ETH,1766131200000,True,option,call,ETH,3600.0,ETH-19DEC25-3600-C
ETH,1766131200000,True,option,put,ETH,3600.0,ETH-19DEC25-3600-P
ETH,1766131200000,True,option,call,ETH,3800.0,ETH-19DEC25-3800-C
ETH,1766131200000,True,option,put,ETH,3800.0,ETH-19DEC25-3800-P
ETH,1766131200000,True,option,call,ETH,3900.0,ETH-19DEC25-3900-C
ETH,1766131200000,True,option,put,ETH,3900.0,ETH-19DEC25-3900-P
ETH,1766131200000,True,option,call,ETH,4000.0,ETH-19DEC25-4000-C
ETH,1766131200000,True,option,put,ETH,4000.0,ETH-19DEC25-4000-P
ETH,1766131200000,True,option,call,ETH,4100.0,ETH-19DEC25-4100-C
ETH,1766131200000,True,option,put,ETH,4100.0,ETH-19DEC25-4100-P
ETH,1766131200000,True,option,call,ETH,4200.0,ETH-19DEC25-4200-C
ETH,1766131200000,True,option,put,ETH,4200.0,ETH-19DEC25-4200-P
ETH,1766131200000,True,future_combo,,USD,,ETH-FS-25SEP26_19DEC25
ETH,1766131200000,True,future_combo,,USD,,ETH-FS-26DEC25_19DEC25
ETH,1766131200000,True,future_combo,,USD,,ETH-FS-26JUN26_19DEC25
ETH,1766131200000,True,future_combo,,USD,,ETH-FS-27MAR26_19DEC25
ETH,1766131200000,True,future_combo,,USD,,ETH-FS-30JAN26_19DEC25
ETH,1766131200000,True,future_combo,,USD,,ETH-FS-19DEC25_PERP
ETH,1766736000000,True,future,,USD,,ETH-26DEC25
ETH,1766736000000,True,option,call,ETH,500.0,ETH-26DEC25-500-C
ETH,1766736000000,True,option,put,ETH,500.0,ETH-26DEC25-500-P
ETH,1766736000000,True,option,call,ETH,1000.0,ETH-26DEC25-1000-C
ETH,1766736000000,True,option,put,ETH,1000.0,ETH-26DEC25-1000-P
ETH,1766736000000,True,option,call,ETH,1200.0,ETH-26DEC25-1200-C
ETH,1766736000000,True,option,put,ETH,1200.0,ETH-26DEC25-1200-P
ETH,1766736000000,True,option,call,ETH,1300.0,ETH-26DEC25-1300-C
ETH,1766736000000,True,option,put,ETH,1300.0,ETH-26DEC25-1300-P
ETH,1766736000000,True,option,call,ETH,1400.0,ETH-26DEC25-1400-C
ETH,1766736000000,True,option,put,ETH,1400.0,ETH-26DEC25-1400-P
ETH,1766736000000,True,option,call,ETH,1500.0,ETH-26DEC25-1500-C
ETH,1766736000000,True,option,put,ETH,1500.0,ETH-26DEC25-1500-P
ETH,1766736000000,True,option,call,ETH,1600.0,ETH-26DEC25-1600-C
ETH,1766736000000,True,option,put,ETH,1600.0,ETH-26DEC25-1600-P
ETH,1766736000000,True,option,call,ETH,1700.0,ETH-26DEC25-1700-C
ETH,1766736000000,True,option,put,ETH,1700.0,ETH-26DEC25-1700-P
ETH,1766736000000,True,option,call,ETH,1800.0,ETH-26DEC25-1800-C
ETH,1766736000000,True,option,put,ETH,1800.0,ETH-26DEC25-1800-P
ETH,1766736000000,True,option,call,ETH,1900.0,ETH-26DEC25-1900-C
ETH,1766736000000,True,option,put,ETH,1900.0,ETH-26DEC25-1900-P
ETH,1766736000000,True,option,call,ETH,2000.0,ETH-26DEC25-2000-C
ETH,1766736000000,True,option,put,ETH,2000.0,ETH-26DEC25-2000-P
ETH,1766736000000,True,option,call,ETH,2200.0,ETH-26DEC25-2200-C
ETH,1766736000000,True,option,put,ETH,2200.0,ETH-26DEC25-2200-P
ETH,1766736000000,True,option,call,ETH,2400.0,ETH-26DEC25-2400-C
ETH,1766736000000,True,option,put,ETH,2400.0,ETH-26DEC25-2400-P
ETH,1766736000000,True,option,call,ETH,2500.0,ETH-26DEC25-2500-C
ETH,1766736000000,True,option,put,ETH,2500.0,ETH-26DEC25-2500-P
ETH,1766736000000,True,option,call,ETH,2600.0,ETH-26DEC25-2600-C
ETH,1766736000000,True,option,put,ETH,2600.0,ETH-26DEC25-2600-P
ETH,1766736000000,True,option,call,ETH,2700.0,ETH-26DEC25-2700-C
ETH,1766736000000,True,option,put,ETH,2700.0,ETH-26DEC25-2700-P
ETH,1766736000000,True,option,call,ETH,2800.0,ETH-26DEC25-2800-C
ETH,1766736000000,True,option,put,ETH,2800.0,ETH-26DEC25-2800-P
ETH,1766736000000,True,option,call,ETH,2900.0,ETH-26DEC25-2900-C
ETH,1766736000000,True,option,put,ETH,2900.0,ETH-26DEC25-2900-P
ETH,1766736000000,True,option,call,ETH,3000.0,ETH-26DEC25-3000-C
ETH,1766736000000,True,option,put,ETH,3000.0,ETH-26DEC25-3000-P
ETH,1766736000000,True,option,call,ETH,3100.0,ETH-26DEC25-3100-C
ETH,1766736000000,True,option,put,ETH,3100.0,ETH-26DEC25-3100-P
ETH,1766736000000,True,option,call,ETH,3200.0,ETH-26DEC25-3200-C
ETH,1766736000000,True,option,put,ETH,3200.0,ETH-26DEC25-3200-P
ETH,1766736000000,True,option,call,ETH,3300.0,ETH-26DEC25-3300-C
ETH,1766736000000,True,option,put,ETH,3300.0,ETH-26DEC25-3300-P
ETH,1766736000000,True,option,call,ETH,3400.0,ETH-26DEC25-3400-C
ETH,1766736000000,True,option,put,ETH,3400.0,ETH-26DEC25-3400-P
ETH,1766736000000,True,option,call,ETH,3500.0,ETH-26DEC25-3500-C
ETH,1766736000000,True,option,put,ETH,3500.0,ETH-26DEC25-3500-P
ETH,1766736000000,True,option,call,ETH,3600.0,ETH-26DEC25-3600-C
ETH,1766736000000,True,option,put,ETH,3600.0,ETH-26DEC25-3600-P
ETH,1766736000000,True,option,call,ETH,3700.0,ETH-26DEC25-3700-C
ETH,1766736000000,True,option,put,ETH,3700.0,ETH-26DEC25-3700-P
ETH,1766736000000,True,option,call,ETH,3800.0,ETH-26DEC25-3800-C
ETH,1766736000000,True,option,put,ETH,3800.0,ETH-26DEC25-3800-P
ETH,1766736000000,True,option,call,ETH,3900.0,ETH-26DEC25-3900-C
ETH,1766736000000,True,option,put,ETH,3900.0,ETH-26DEC25-3900-P
ETH,1766736000000,True,option,call,ETH,4000.0,ETH-26DEC25-4000-C
ETH,1766736000000,True,option,put,ETH,4000.0,ETH-26DEC25-4000-P
ETH,1766736000000,True,option,call,ETH,4100.0,ETH-26DEC25-4100-C
ETH,1766736000000,True,option,put,ETH,4100.0,ETH-26DEC25-4100-P
ETH,1766736000000,True,option,call,ETH,4200.0,ETH-26DEC25-4200-C
ETH,1766736000000,True,option,put,ETH,4200.0,ETH-26DEC25-4200-P
ETH,1766736000000,True,option,call,ETH,4300.0,ETH-26DEC25-4300-C
ETH,1766736000000,True,option,put,ETH,4300.0,ETH-26DEC25-4300-P
ETH,1766736000000,True,option,call,ETH,4400.0,ETH-26DEC25-4400-C
ETH,1766736000000,True,option,put,ETH,4400.0,ETH-26DEC25-4400-P
ETH,1766736000000,True,option,call,ETH,4500.0,ETH-26DEC25-4500-C
ETH,1766736000000,True,option,put,ETH,4500.0,ETH-26DEC25-4500-P
ETH,1766736000000,True,option,call,ETH,4600.0,ETH-26DEC25-4600-C
ETH,1766736000000,True,option,put,ETH,4600.0,ETH-26DEC25-4600-P
ETH,1766736000000,True,option,call,ETH,4700.0,ETH-26DEC25-4700-C
ETH,1766736000000,True,option,put,ETH,4700.0,ETH-26DEC25-4700-P
ETH,1766736000000,True,option,call,ETH,4800.0,ETH-26DEC25-4800-C
ETH,1766736000000,True,option,put,ETH,4800.0,ETH-26DEC25-4800-P
ETH,1766736000000,True,option,call,ETH,4900.0,ETH-26DEC25-4900-C
ETH,1766736000000,True,option,put,ETH,4900.0,ETH-26DEC25-4900-P
ETH,1766736000000,True,option,call,ETH,5000.0,ETH-26DEC25-5000-C
ETH,1766736000000,True,option,put,ETH,5000.0,ETH-26DEC25-5000-P
ETH,1766736000000,True,option,call,ETH,5100.0,ETH-26DEC25-5100-C
ETH,1766736000000,True,option,put,ETH,5100.0,ETH-26DEC25-5100-P
ETH,1766736000000,True,option,call,ETH,5200.0,ETH-26DEC25-5200-C
ETH,1766736000000,True,option,put,ETH,5200.0,ETH-26DEC25-5200-P
ETH,1766736000000,True,option,call,ETH,5300.0,ETH-26DEC25-5300-C
ETH,1766736000000,True,option,put,ETH,5300.0,ETH-26DEC25-5300-P
ETH,1766736000000,True,option,call,ETH,5400.0,ETH-26DEC25-5400-C
ETH,1766736000000,True,option,put,ETH,5400.0,ETH-26DEC25-5400-P
ETH,1766736000000,True,option,call,ETH,5500.0,ETH-26DEC25-5500-C
ETH,1766736000000,True,option,put,ETH,5500.0,ETH-26DEC25-5500-P
ETH,1766736000000,True,option,call,ETH,5600.0,ETH-26DEC25-5600-C
ETH,1766736000000,True,option,put,ETH,5600.0,ETH-26DEC25-5600-P
ETH,1766736000000,True,option,call,ETH,5700.0,ETH-26DEC25-5700-C
ETH,1766736000000,True,option,put,ETH,5700.0,ETH-26DEC25-5700-P
ETH,1766736000000,True,option,call,ETH,5800.0,ETH-26DEC25-5800-C
ETH,1766736000000,True,option,put,ETH,5800.0,ETH-26DEC25-5800-P
ETH,1766736000000,True,option,call,ETH,5900.0,ETH-26DEC25-5900-C
ETH,1766736000000,True,option,put,ETH,5900.0,ETH-26DEC25-5900-P
ETH,1766736000000,True,option,call,ETH,6000.0,ETH-26DEC25-6000-C
ETH,1766736000000,True,option,put,ETH,6000.0,ETH-26DEC25-6000-P
ETH,1766736000000,True,option,call,ETH,6200.0,ETH-26DEC25-6200-C
ETH,1766736000000,True,option,put,ETH,6200.0,ETH-26DEC25-6200-P
ETH,1766736000000,True,option,call,ETH,6400.0,ETH-26DEC25-6400-C
ETH,1766736000000,True,option,put,ETH,6400.0,ETH-26DEC25-6400-P
ETH,1766736000000,True,option,call,ETH,6500.0,ETH-26DEC25-6500-C
ETH,1766736000000,True,option,put,ETH,6500.0,ETH-26DEC25-6500-P
ETH,1766736000000,True,option,call,ETH,7000.0,ETH-26DEC25-7000-C
ETH,1766736000000,True,option,put,ETH,7000.0,ETH-26DEC25-7000-P
ETH,1766736000000,True,option,call,ETH,7500.0,ETH-26DEC25-7500-C
ETH,1766736000000,True,option,put,ETH,7500.0,ETH-26DEC25-7500-P
ETH,1766736000000,True,option,call,ETH,8000.0,ETH-26DEC25-8000-C
ETH,1766736000000,True,option,put,ETH,8000.0,ETH-26DEC25-8000-P
ETH,1766736000000,True,option,call,ETH,9000.0,ETH-26DEC25-9000-C
ETH,1766736000000,True,option,put,ETH,9000.0,ETH-26DEC25-9000-P
ETH,1766736000000,True,option,call,ETH,10000.0,ETH-26DEC25-10000-C
ETH,1766736000000,True,option,put,ETH,10000.0,ETH-26DEC25-10000-P
ETH,1766736000000,True,option,call,ETH,11000.0,ETH-26DEC25-11000-C
ETH,1766736000000,True,option,put,ETH,11000.0,ETH-26DEC25-11000-P
ETH,1766736000000,True,future_combo,,USD,,ETH-FS-26DEC25_PERP
ETH,1766736000000,True,future_combo,,USD,,ETH-FS-27MAR26_26DEC25
ETH,1766736000000,True,future_combo,,USD,,ETH-FS-26JUN26_26DEC25
ETH,1766736000000,True,future_combo,,USD,,ETH-FS-25SEP26_26DEC25
ETH,1766736000000,True,future_combo,,USD,,ETH-FS-30JAN26_26DEC25
ETH,1766736000000,True,option_combo,,ETH,,ETH-CS-26DEC25-3600_3700
ETH,1766736000000,True,option_combo,,ETH,,ETH-PS-26DEC25-3300_3000
ETH,1766736000000,True,option_combo,,ETH,,ETH-PS-26DEC25-3400_3100
ETH,1766736000000,True,option_combo,,ETH,,ETH-CS-26DEC25-3300_3400
ETH,1766736000000,True,option_combo,,ETH,,ETH-PDIAG-27MAR26_26DEC25-2400_3400
ETH,1769760000000,True,future,,USD,,ETH-30JAN26
ETH,1769760000000,True,option,call,ETH,1600.0,ETH-30JAN26-1600-C
ETH,1769760000000,True,option,put,ETH,1600.0,ETH-30JAN26-1600-P
ETH,1769760000000,True,option,call,ETH,1800.0,ETH-30JAN26-1800-C
ETH,1769760000000,True,option,put,ETH,1800.0,ETH-30JAN26-1800-P
ETH,1769760000000,True,option,call,ETH,2000.0,ETH-30JAN26-2000-C
ETH,1769760000000,True,option,put,ETH,2000.0,ETH-30JAN26-2000-P
ETH,1769760000000,True,option,call,ETH,2200.0,ETH-30JAN26-2200-C
ETH,1769760000000,True,option,put,ETH,2200.0,ETH-30JAN26-2200-P
ETH,1769760000000,True,option,call,ETH,2400.0,ETH-30JAN26-2400-C
ETH,1769760000000,True,option,put,ETH,2400.0,ETH-30JAN26-2400-P
ETH,1769760000000,True,option,call,ETH,2500.0,ETH-30JAN26-2500-C
ETH,1769760000000,True,option,put,ETH,2500.0,ETH-30JAN26-2500-P
ETH,1769760000000,True,option,call,ETH,2600.0,ETH-30JAN26-2600-C
ETH,1769760000000,True,option,put,ETH,2600.0,ETH-30JAN26-2600-P
ETH,1769760000000,True,option,call,ETH,2700.0,ETH-30JAN26-2700-C
ETH,1769760000000,True,option,put,ETH,2700.0,ETH-30JAN26-2700-P
ETH,1769760000000,True,option,call,ETH,2800.0,ETH-30JAN26-2800-C
ETH,1769760000000,True,option,put,ETH,2800.0,ETH-30JAN26-2800-P
ETH,1769760000000,True,option,call,ETH,2900.0,ETH-30JAN26-2900-C
ETH,1769760000000,True,option,put,ETH,2900.0,ETH-30JAN26-2900-P
ETH,1769760000000,True,option,call,ETH,3000.0,ETH-30JAN26-3000-C
ETH,1769760000000,True,option,put,ETH,3000.0,ETH-30JAN26-3000-P
ETH,1769760000000,True,option,call,ETH,3100.0,ETH-30JAN26-3100-C
ETH,1769760000000,True,option,put,ETH,3100.0,ETH-30JAN26-3100-P
ETH,1769760000000,True,option,call,ETH,3200.0,ETH-30JAN26-3200-C
ETH,1769760000000,True,option,put,ETH,3200.0,ETH-30JAN26-3200-P
ETH,1769760000000,True,option,call,ETH,3300.0,ETH-30JAN26-3300-C
ETH,1769760000000,True,option,put,ETH,3300.0,ETH-30JAN26-3300-P
ETH,1769760000000,True,option,call,ETH,3400.0,ETH-30JAN26-3400-C
ETH,1769760000000,True,option,put,ETH,3400.0,ETH-30JAN26-3400-P
ETH,1769760000000,True,option,call,ETH,3500.0,ETH-30JAN26-3500-C
ETH,1769760000000,True,option,put,ETH,3500.0,ETH-30JAN26-3500-P
ETH,1769760000000,True,option,call,ETH,3600.0,ETH-30JAN26-3600-C
ETH,1769760000000,True,option,put,ETH,3600.0,ETH-30JAN26-3600-P
ETH,1769760000000,True,option,call,ETH,3700.0,ETH-30JAN26-3700-C
ETH,1769760000000,True,option,put,ETH,3700.0,ETH-30JAN26-3700-P
ETH,1769760000000,True,option,call,ETH,3800.0,ETH-30JAN26-3800-C
ETH,1769760000000,True,option,put,ETH,3800.0,ETH-30JAN26-3800-P
ETH,1769760000000,True,option,call,ETH,3900.0,ETH-30JAN26-3900-C
ETH,1769760000000,True,option,put,ETH,3900.0,ETH-30JAN26-3900-P
ETH,1769760000000,True,option,call,ETH,4000.0,ETH-30JAN26-4000-C
ETH,1769760000000,True,option,put,ETH,4000.0,ETH-30JAN26-4000-P
ETH,1769760000000,True,option,call,ETH,4100.0,ETH-30JAN26-4100-C
ETH,1769760000000,True,option,put,ETH,4100.0,ETH-30JAN26-4100-P
ETH,1769760000000,True,option,call,ETH,4200.0,ETH-30JAN26-4200-C
ETH,1769760000000,True,option,put,ETH,4200.0,ETH-30JAN26-4200-P
ETH,1769760000000,True,option,call,ETH,4300.0,ETH-30JAN26-4300-C
ETH,1769760000000,True,option,put,ETH,4300.0,ETH-30JAN26-4300-P
ETH,1769760000000,True,option,call,ETH,4400.0,ETH-30JAN26-4400-C
ETH,1769760000000,True,option,put,ETH,4400.0,ETH-30JAN26-4400-P
ETH,1769760000000,True,option,call,ETH,4500.0,ETH-30JAN26-4500-C
ETH,1769760000000,True,option,put,ETH,4500.0,ETH-30JAN26-4500-P
ETH,1769760000000,True,option,call,ETH,4600.0,ETH-30JAN26-4600-C
ETH,1769760000000,True,option,put,ETH,4600.0,ETH-30JAN26-4600-P
ETH,1769760000000,True,option,call,ETH,4800.0,ETH-30JAN26-4800-C
ETH,1769760000000,True,option,put,ETH,4800.0,ETH-30JAN26-4800-P
ETH,1769760000000,True,option,call,ETH,5000.0,ETH-30JAN26-5000-C
ETH,1769760000000,True,option,put,ETH,5000.0,ETH-30JAN26-5000-P
ETH,1769760000000,True,option,call,ETH,5500.0,ETH-30JAN26-5500-C
ETH,1769760000000,True,option,put,ETH,5500.0,ETH-30JAN26-5500-P
ETH,1769760000000,True,option,call,ETH,6000.0,ETH-30JAN26-6000-C
ETH,1769760000000,True,option,put,ETH,6000.0,ETH-30JAN26-6000-P
ETH,1769760000000,True,option,call,ETH,6500.0,ETH-30JAN26-6500-C
ETH,1769760000000,True,option,put,ETH,6500.0,ETH-30JAN26-6500-P
ETH,1769760000000,True,option,call,ETH,7000.0,ETH-30JAN26-7000-C
ETH,1769760000000,True,option,put,ETH,7000.0,ETH-30JAN26-7000-P
ETH,1769760000000,True,option,call,ETH,7500.0,ETH-30JAN26-7500-C
ETH,1769760000000,True,option,put,ETH,7500.0,ETH-30JAN26-7500-P
ETH,1769760000000,True,option,call,ETH,8000.0,ETH-30JAN26-8000-C
ETH,1769760000000,True,option,put,ETH,8000.0,ETH-30JAN26-8000-P
ETH,1769760000000,True,future_combo,,USD,,ETH-FS-25SEP26_30JAN26
ETH,1769760000000,True,future_combo,,USD,,ETH-FS-26JUN26_30JAN26
ETH,1769760000000,True,future_combo,,USD,,ETH-FS-27MAR26_30JAN26
ETH,1769760000000,True,future_combo,,USD,,ETH-FS-30JAN26_PERP
ETH,1769760000000,True,option_combo,,ETH,,ETH-PS-30JAN26-3300_3100
ETH,1772179200000,True,option,call,ETH,1500.0,ETH-27FEB26-1500-C
ETH,1772179200000,True,option,put,ETH,1500.0,ETH-27FEB26-1500-P
ETH,1772179200000,True,option,call,ETH,2000.0,ETH-27FEB26-2000-C
ETH,1772179200000,True,option,put,ETH,2000.0,ETH-27FEB26-2000-P
ETH,1772179200000,True,option,call,ETH,2400.0,ETH-27FEB26-2400-C
