active,base,futures,quote,spot,swap,symbol,type
False,ELU,False,USDT,True,False,ELU/USDT,spot
True,SYS,False,USDT,True,False,SYS/USDT,spot
True,GMX,False,USDT,True,False,GMX/USDT,spot
False,OXT,False,ETH,True,False,OXT/ETH,spot
False,ALGO,False,HUSD,True,False,ALGO/HUSD,spot
False,HT,False,USDD,True,False,HT/USDD,spot
True,IOST,False,USDT,True,False,IOST/USDT,spot
True,CTXC,False,USDT,True,False,CTXC/USDT,spot
False,DOT2L,False,USDT,True,False,DOT2L/USDT,spot
False,SKL,False,ETH,True,False,SKL/ETH,spot
False,VSYS,False,HT,True,False,VSYS/HT,spot
False,FILDA,False,USDT,True,False,FILDA/USDT,spot
True,PNUT,False,USDT,True,False,PNUT/USDT,spot
False,VALUE,False,ETH,True,False,VALUE/ETH,spot
False,SIGN,False,USDT,True,False,SIGN/USDT,spot
False,BITCI,False,USDT,True,False,BITCI/USDT,spot
False,WBTC,False,BTC,True,False,WBTC/BTC,spot
False,HPT,False,BTC,True,False,HPT/BTC,spot
True,NEAR,False,USDT,True,False,NEAR/USDT,spot
False,TITAN,False,USDT,True,False,TITAN/USDT,spot
False,NYAN,False,USDT,True,False,NYAN/USDT,spot
False,LMR,False,USDT,True,False,LMR/USDT,spot
False,DBC,False,USDT,True,False,DBC/USDT,spot
True,NAKA,False,USDT,True,False,NAKA/USDT,spot
False,BEER,False,USDT,True,False,BEER/USDT,spot
False,GNX,False,USDT,True,False,GNX/USDT,spot
True,FARTCOIN,False,USDT,True,False,FARTCOIN/USDT,spot
False,BCX,False,BTC,True,False,BCX/BTC,spot
False,GVR,False,USDT,True,False,GVR/USDT,spot
False,FIU,False,USDT,True,False,FIU/USDT,spot
False,GXC,False,ETH,True,False,GXC/ETH,spot
False,STEEM,False,ETH,True,False,STEEM/ETH,spot
False,CVNT,False,BTC,True,False,CVNT/BTC,spot
False,SRT,False,USDT,True,False,SRT/USDT,spot
False,DATX,False,BTC,True,False,DATX/BTC,spot
True,WAVES,False,USDT,True,False,WAVES/USDT,spot
True,TT,False,USDT,True,False,TT/USDT,spot
False,API3,False,ETH,True,False,API3/ETH,spot
False,LBP,False,USDT,True,False,LBP/USDT,spot
True,LISTA,False,USDT,True,False,LISTA/USDT,spot
False,XLM,False,HUSD,True,False,XLM/HUSD,spot
False,LINK3S,False,USDT,True,False,LINK3S/USDT,spot
False,YAM,False,USDT,True,False,YAM/USDT,spot
True,DUSK,False,USDT,True,False,DUSK/USDT,spot
True,SOLO,False,USDT,True,False,SOLO/USDT,spot
False,MAP,False,USDT,True,False,MAP/USDT,spot
False,SXP,False,BTC,True,False,SXP/BTC,spot
True,MEW,False,USDT,True,False,MEW/USDT,spot
False,EGLD,False,USDC,True,False,EGLD/USDC,spot
True,ARC,False,USDT,True,False,ARC/USDT,spot
True,GALA,False,USDT,True,False,GALA/USDT,spot
False,AUCTION,False,ETH,True,False,AUCTION/ETH,spot
False,FTT,False,BTC,True,False,FTT/BTC,spot
False,IOST,False,HT,True,False,IOST/HT,spot
False,TNB,False,BTC,True,False,TNB/BTC,spot
False,SPRT,False,USDT,True,False,SPRT/USDT,spot
True,AETHWETH,False,ETH,True,False,AETHWETH/ETH,spot
False,DAC,False,ETH,True,False,DAC/ETH,spot
True,SQD,False,USDT,True,False,SQD/USDT,spot
True,BLUM,False,USDT,True,False,BLUM/USDT,spot
True,GOR,False,USDT,True,False,GOR/USDT,spot
True,1INCH,False,USDT,True,False,1INCH/USDT,spot
True,ELON,False,USDT,True,False,ELON/USDT,spot
False,TRX,False,USDD,True,False,TRX/USDD,spot
False,BTC,False,RUB,True,False,BTC/RUB,spot
True,NIL,False,USDT,True,False,NIL/USDT,spot
False,POWR,False,ETH,True,False,POWR/ETH,spot
False,SWFTC,False,BTC,True,False,SWFTC/BTC,spot
False,UTK,False,ETH,True,False,UTK/ETH,spot
True,PROM,False,USDT,True,False,PROM/USDT,spot
False,CNN,False,BTC,True,False,CNN/BTC,spot
False,ZLA,False,BTC,True,False,ZLA/BTC,spot
False,PHA,False,BTC,True,False,PHA/BTC,spot
False,GCOIN,False,USDT,True,False,GCOIN/USDT,spot
False,MTA,False,USDT,True,False,MTA/USDT,spot
False,KAVA,False,ETH,True,False,KAVA/ETH,spot
False,GAL,False,USDT,True,False,GAL/USDT,spot
False,FTX Users Debt,False,USDD,True,False,FTX Users Debt/USDD,spot
True,RATS,False,USDT,True,False,RATS/USDT,spot
True,LTC,False,BTC,True,False,LTC/BTC,spot
True,CAT,False,USDT,True,False,CAT/USDT,spot
False,ZIL,False,ETH,True,False,ZIL/ETH,spot
False,MKR,False,BTC,True,False,MKR/BTC,spot
False,LINA,False,USDT,True,False,LINA/USDT,spot
False,OMG,False,USDT,True,False,OMG/USDT,spot
True,DBR,False,USDT,True,False,DBR/USDT,spot
False,BAL,False,BTC,True,False,BAL/BTC,spot
True,XCN,False,USDT,True,False,XCN/USDT,spot
False,XPRT,False,USDT,True,False,XPRT/USDT,spot
False,DF,False,BTC,True,False,DF/BTC,spot
True,FIO,False,USDT,True,False,FIO/USDT,spot
False,LLJEFFY,False,USDT,True,False,LLJEFFY/USDT,spot
True,HBAR,False,USDT,True,False,HBAR/USDT,spot
False,LOL,False,USDT,True,False,LOL/USDT,spot
False,DHT,False,ETH,True,False,DHT/ETH,spot
False,ZEC3S,False,USDT,True,False,ZEC3S/USDT,spot
False,EGAME,False,USDT,True,False,EGAME/USDT,spot
True,ARKM,False,USDT,True,False,ARKM/USDT,spot
False,SHE,False,BTC,True,False,SHE/BTC,spot
False,ATS,False,USDT,True,False,ATS/USDT,spot
False,ALGO,False,BTC,True,False,ALGO/BTC,spot
False,XZK,False,USDT,True,False,XZK/USDT,spot
True,CLV,False,USDT,True,False,CLV/USDT,spot
False,DOGE,False,USDD,True,False,DOGE/USDD,spot
True,NYM,False,USDT,True,False,NYM/USDT,spot
False,BAT,False,ETH,True,False,BAT/ETH,spot
False,STORJ,False,BTC,True,False,STORJ/BTC,spot
False,OLDNORMIE,False,USDT,True,False,OLDNORMIE/USDT,spot
False,CSPR,False,BTC,True,False,CSPR/BTC,spot
True,WIN,False,USDT,True,False,WIN/USDT,spot
True,KCT,False,USDT,True,False,KCT/USDT,spot
False,WBTC,False,ETH,True,False,WBTC/ETH,spot
False,ATOM,False,BTC,True,False,ATOM/BTC,spot
False,AB,False,BTC,True,False,AB/BTC,spot
True,DASH,False,USDT,True,False,DASH/USDT,spot
False,HITCHAIN,False,BTC,True,False,HITCHAIN/BTC,spot
False,FRONT,False,USDT,True,False,FRONT/USDT,spot
False,SWRV,False,USDT,True,False,SWRV/USDT,spot
False,HC,False,BTC,True,False,HC/BTC,spot
False,NPXS,False,ETH,True,False,NPXS/ETH,spot
False,MDX,False,USDT,True,False,MDX/USDT,spot
False,LBL,False,USDT,True,False,LBL/USDT,spot
True,BIGTIME,False,USDT,True,False,BIGTIME/USDT,spot
True,HPOS10I,False,USDT,True,False,HPOS10I/USDT,spot
True,SNX,False,USDT,True,False,SNX/USDT,spot
True,ETHFI,False,USDT,True,False,ETHFI/USDT,spot
True,POL,False,USDT,True,False,POL/USDT,spot
True,MEME,False,USDT,True,False,MEME/USDT,spot
False,ZEC,False,BTC,True,False,ZEC/BTC,spot
True,MANA,False,USDT,True,False,MANA/USDT,spot
False,PVT,False,USDT,True,False,PVT/USDT,spot
False,NSURE,False,BTC,True,False,NSURE/BTC,spot
True,RENDER,False,USDT,True,False,RENDER/USDT,spot
True,UFD,False,USDT,True,False,UFD/USDT,spot
True,GEARBOX,False,USDT,True,False,GEARBOX/USDT,spot
False,PAI,False,ETH,True,False,PAI/ETH,spot
False,RING,False,USDT,True,False,RING/USDT,spot
True,BFC,False,USDT,True,False,BFC/USDT,spot
False,TRIO,False,ETH,True,False,TRIO/ETH,spot
True,VINU,False,USDT,True,False,VINU/USDT,spot
False,POKT,False,USDT,True,False,POKT/USDT,spot
False,FTX Users Debt,False,USDT,True,False,FTX Users Debt/USDT,spot
False,DGD,False,ETH,True,False,DGD/ETH,spot
False,LYM,False,ETH,True,False,LYM/ETH,spot
False,JUMBO,False,USDT,True,False,JUMBO/USDT,spot
True,ENJ,False,USDT,True,False,ENJ/USDT,spot
False,BTS,False,ETH,True,False,BTS/ETH,spot
False,ADA,False,USDC,True,False,ADA/USDC,spot
False,WTC,False,ETH,True,False,WTC/ETH,spot
False,CHZ,False,ETH,True,False,CHZ/ETH,spot
False,BORING,False,ETH,True,False,BORING/ETH,spot
False,NCC,False,ETH,True,False,NCC/ETH,spot
False,FOR,False,BTC,True,False,FOR/BTC,spot
False,EUL,False,USDC,True,False,EUL/USDC,spot
True,BFI,False,USDT,True,False,BFI/USDT,spot
False,XRT,False,ETH,True,False,XRT/ETH,spot
False,FIL,False,USDC,True,False,FIL/USDC,spot
False,USDD,False,USDC,True,False,USDD/USDC,spot
False,CHZ,False,USDD,True,False,CHZ/USDD,spot
True,FXS,False,USDT,True,False,FXS/USDT,spot
True,STRX,False,USDT,True,False,STRX/USDT,spot
True,VIRTUAL,False,USDT,True,False,VIRTUAL/USDT,spot
False,SILLY,False,USDT,True,False,SILLY/USDT,spot
False,SUPERBITCOIN,False,BTC,True,False,SUPERBITCOIN/BTC,spot
True,PSG,False,USDT,True,False,PSG/USDT,spot
False,YCC,False,ETH,True,False,YCC/ETH,spot
True,AI,False,USDT,True,False,AI/USDT,spot
False,CDC,False,ETH,True,False,CDC/ETH,spot
False,BERRY,False,USDT,True,False,BERRY/USDT,spot
True,WAXL,False,USDT,True,False,WAXL/USDT,spot
False,LXT,False,ETH,True,False,LXT/ETH,spot
False,HBC,False,HT,True,False,HBC/HT,spot
False,POL,False,USDD,True,False,POL/USDD,spot
False,GAS,False,ETH,True,False,GAS/ETH,spot
False,THETA,False,HUSD,True,False,THETA/HUSD,spot
True,LADYS,False,USDT,True,False,LADYS/USDT,spot
True,SAGA,False,USDT,True,False,SAGA/USDT,spot
False,WIN,False,USDD,True,False,WIN/USDD,spot
False,GROKCOIN,False,USDT,True,False,GROKCOIN/USDT,spot
False,SKU,False,USDT,True,False,SKU/USDT,spot
False,VET,False,ETH,True,False,VET/ETH,spot
True,KAVA,False,USDT,True,False,KAVA/USDT,spot
False,SEELE,False,USDT,True,False,SEELE/USDT,spot
False,TOX,False,USDT,True,False,TOX/USDT,spot
False,LEND,False,BTC,True,False,LEND/BTC,spot
True,WEETH,False,ETH,True,False,WEETH/ETH,spot
False,MANA,False,ETH,True,False,MANA/ETH,spot
True,BOSON,False,USDT,True,False,BOSON/USDT,spot
False,DASH,False,HT,True,False,DASH/HT,spot
False,YFII,False,USDT,True,False,YFII/USDT,spot
False,HITCHAIN,False,ETH,True,False,HITCHAIN/ETH,spot
False,ETH,False,HUSD,True,False,ETH/HUSD,spot
False,BAND,False,HUSD,True,False,BAND/HUSD,spot
False,MLN,False,ETH,True,False,MLN/ETH,spot
True,BCH,False,USDT,True,False,BCH/USDT,spot
True,CETUS,False,USDT,True,False,CETUS/USDT,spot
False,THETA,False,BTC,True,False,THETA/BTC,spot
False,LHINU,False,USDT,True,False,LHINU/USDT,spot
False,OCEAN,False,USDT,True,False,OCEAN/USDT,spot
True,SCA,False,USDT,True,False,SCA/USDT,spot
True,DAO,False,USDT,True,False,DAO/USDT,spot
True,SBD,False,USDT,True,False,SBD/USDT,spot
False,UNI,False,HUSD,True,False,UNI/HUSD,spot
False,MX,False,HT,True,False,MX/HT,spot
False,ZRX,False,BTC,True,False,ZRX/BTC,spot
False,WNXM,False,ETH,True,False,WNXM/ETH,spot
False,SAO,False,USDT,True,False,SAO/USDT,spot
False,ZLA,False,ETH,True,False,ZLA/ETH,spot
False,MDX,False,ETH,True,False,MDX/ETH,spot
False,ZNT,False,USDT,True,False,ZNT/USDT,spot
False,GXC,False,BTC,True,False,GXC/BTC,spot
True,BRETT,False,USDT,True,False,BRETT/USDT,spot
False,ATP,False,BTC,True,False,ATP/BTC,spot
False,SAND,False,HT,True,False,SAND/HT,spot
False,BTG,False,BTC,True,False,BTG/BTC,spot
False,DAC,False,USDT,True,False,DAC/USDT,spot
True,ADX,False,USDT,True,False,ADX/USDT,spot
False,LINK,False,BTC,True,False,LINK/BTC,spot
True,HOUSE,False,USDT,True,False,HOUSE/USDT,spot
True,TOP,False,USDT,True,False,TOP/USDT,spot
False,DOCK,False,BTC,True,False,DOCK/BTC,spot
False,COMP,False,BTC,True,False,COMP/BTC,spot
True,PLUME,False,USDT,True,False,PLUME/USDT,spot
True,DOGE,False,USDT,True,False,DOGE/USDT,spot
False,ACT,False,ETH,True,False,ACT/ETH,spot
False,FIL3L,False,USDT,True,False,FIL3L/USDT,spot
True,YGG,False,USDT,True,False,YGG/USDT,spot
False,FIRO,False,ETH,True,False,FIRO/ETH,spot
False,PUMPOLD,False,USDT,True,False,PUMPOLD/USDT,spot
True,AMP,False,USDT,True,False,AMP/USDT,spot
True,ACH,False,USDT,True,False,ACH/USDT,spot
True,CRTS,False,USDT,True,False,CRTS/USDT,spot
False,ELF,False,BTC,True,False,ELF/BTC,spot
True,VELO,False,USDT,True,False,VELO/USDT,spot
True,VSN,False,USDT,True,False,VSN/USDT,spot
False,NFT,False,HT,True,False,NFT/HT,spot
False,RLY,False,BTC,True,False,RLY/BTC,spot
True,HUNT,False,USDT,True,False,HUNT/USDT,spot
False,POWR,False,BTC,True,False,POWR/BTC,spot
False,KMD,False,ETH,True,False,KMD/ETH,spot
False,BCH3S,False,USDT,True,False,BCH3S/USDT,spot
False,VOLT,False,USDT,True,False,VOLT/USDT,spot
False,XRT,False,USDT,True,False,XRT/USDT,spot
True,EURQ,False,USDT,True,False,EURQ/USDT,spot
False,LOVELY,False,USDT,True,False,LOVELY/USDT,spot
False,TOP,False,HT,True,False,TOP/HT,spot
False,ELA,False,ETH,True,False,ELA/ETH,spot
True,SKY,False,USDT,True,False,SKY/USDT,spot
False,WOJAK,False,USDT,True,False,WOJAK/USDT,spot
True,BB,False,USDT,True,False,BB/USDT,spot
True,VRA,False,USDT,True,False,VRA/USDT,spot
False,APN,False,ETH,True,False,APN/ETH,spot
True,TRX,False,USDT,True,False,TRX/USDT,spot
True,BANANA,False,USDT,True,False,BANANA/USDT,spot
False,AIDOC,False,ETH,True,False,AIDOC/ETH,spot
True,CVX,False,USDT,True,False,CVX/USDT,spot
False,ARIX,False,USDT,True,False,ARIX/USDT,spot
False,OCT,False,USDT,True,False,OCT/USDT,spot
False,CNNS,False,HT,True,False,CNNS/HT,spot
False,BILLY,False,USDT,True,False,BILLY/USDT,spot
False,REN,False,USDT,True,False,REN/USDT,spot
False,BCH,False,HT,True,False,BCH/HT,spot
False,IOI,False,USDT,True,False,IOI/USDT,spot
False,ETC,False,USDD,True,False,ETC/USDD,spot
True,SHELL,False,USDT,True,False,SHELL/USDT,spot
True,IOTA,False,USDT,True,False,IOTA/USDT,spot
False,MCO,False,USDT,True,False,MCO/USDT,spot
False,RDN,False,ETH,True,False,RDN/ETH,spot
False,XMR,False,BTC,True,False,XMR/BTC,spot
False,VPAD,False,USDT,True,False,VPAD/USDT,spot
False,KRIPTO,False,USDT,True,False,KRIPTO/USDT,spot
False,XTZ,False,ETH,True,False,XTZ/ETH,spot
False,SWRV,False,ETH,True,False,SWRV/ETH,spot
False,BSV3S,False,USDT,True,False,BSV3S/USDT,spot
True,APEPE,False,USDT,True,False,APEPE/USDT,spot
False,EM,False,HT,True,False,EM/HT,spot
False,BAND,False,BTC,True,False,BAND/BTC,spot
