active,base,futures,quote,spot,swap,symbol,type
True,B3,False,USDC,True,False,B3/USDC,spot
True,ALGO,False,EUR,True,False,ALGO/EUR,spot
True,ATH,False,USD,True,False,ATH/USD,spot
True,ATH,False,USDC,True,False,ATH/USDC,spot
True,API3,False,USD,True,False,API3/USD,spot
True,API3,False,USDC,True,False,API3/USDC,spot
True,HONEY,False,USD,True,False,HONEY/USD,spot
True,HONEY,False,USDC,True,False,HONEY/USDC,spot
True,KARRAT,False,USD,True,False,KARRAT/USD,spot
True,KARRAT,False,USDC,True,False,KARRAT/USDC,spot
True,NOICE,False,USD,True,False,NOICE/USD,spot
True,NOICE,False,USDC,True,False,NOICE/USDC,spot
True,REZ,False,USD,True,False,REZ/USD,spot
True,REZ,False,USDC,True,False,REZ/USDC,spot
True,AMP,False,USD,True,False,AMP/USD,spot
True,AMP,False,USDC,True,False,AMP/USDC,spot
True,MLN,False,USD,True,False,MLN/USD,spot
True,MLN,False,USDC,True,False,MLN/USDC,spot
True,RED,False,USD,True,False,RED/USD,spot
True,RED,False,USDC,True,False,RED/USDC,spot
True,COTI,False,USD,True,False,COTI/USD,spot
True,COTI,False,USDC,True,False,COTI/USDC,spot
True,MKR,False,USD,True,False,MKR/USD,spot
True,MKR,False,USDC,True,False,MKR/USDC,spot
True,RARI,False,USD,True,False,RARI/USD,spot
True,RARI,False,USDC,True,False,RARI/USDC,spot
True,TREE,False,USD,True,False,TREE/USD,spot
True,TREE,False,USDC,True,False,TREE/USDC,spot
True,BIO,False,USD,True,False,BIO/USD,spot
True,BIO,False,USDC,True,False,BIO/USDC,spot
True,ETC,False,GBP,True,False,ETC/GBP,spot
True,SUSHI,False,USD,True,False,SUSHI/USD,spot
True,SUSHI,False,USDC,True,False,SUSHI/USDC,spot
True,BNKR,False,USD,True,False,BNKR/USD,spot
True,BNKR,False,USDC,True,False,BNKR/USDC,spot
True,KEYCAT,False,USD,True,False,KEYCAT/USD,spot
True,KEYCAT,False,USDC,True,False,KEYCAT/USDC,spot
True,LPT,False,USD,True,False,LPT/USD,spot
True,LPT,False,USDC,True,False,LPT/USDC,spot
