active,base,futures,quote,spot,swap,symbol,type
True,CYBER,False,USD,True,False,CYBER/USD,spot
True,DAG,False,EUR,True,False,DAG/EUR,spot
True,DAG,False,USD,True,False,DAG/USD,spot
True,DAI,False,EUR,True,False,DAI/EUR,spot
True,DAI,False,USD,True,False,DAI/USD,spot
True,DAI,False,USDT,True,False,DAI/USDT,spot
True,DASH,False,EUR,True,False,DASH/EUR,spot
True,DASH,False,USD,True,False,DASH/USD,spot
True,DBR,False,EUR,True,False,DBR/EUR,spot
True,DBR,False,USD,True,False,DBR/USD,spot
True,DEEP,False,EUR,True,False,DEEP/EUR,spot
True,DEEP,False,USD,True,False,DEEP/USD,spot
True,DEGEN,False,EUR,True,False,DEGEN/EUR,spot
True,DEGEN,False,USD,True,False,DEGEN/USD,spot
True,DENT,False,EUR,True,False,DENT/EUR,spot
True,DENT,False,USD,True,False,DENT/USD,spot
True,DMC,False,EUR,True,False,DMC/EUR,spot
True,DMC,False,USD,True,False,DMC/USD,spot
True,DOG,False,EUR,True,False,DOG/EUR,spot
True,DOGS,False,EUR,True,False,DOGS/EUR,spot
True,DOGS,False,USD,True,False,DOGS/USD,spot
True,DOG,False,USD,True,False,DOG/USD,spot
True,DOLO,False,EUR,True,False,DOLO/EUR,spot
True,DOLO,False,USD,True,False,DOLO/USD,spot
True,DOT,False,ETH,True,False,DOT/ETH,spot
True,DOT,False,EUR,True,False,DOT/EUR,spot
True,DOT,False,GBP,True,False,DOT/GBP,spot
True,DOT,False,JPY,True,False,DOT/JPY,spot
True,DOT,False,USD,True,False,DOT/USD,spot
True,DOT,False,USDC,True,False,DOT/USDC,spot
True,DOT,False,USDT,True,False,DOT/USDT,spot
True,DOT,False,BTC,True,False,DOT/BTC,spot
True,DRIFT,False,EUR,True,False,DRIFT/EUR,spot
True,DRIFT,False,USD,True,False,DRIFT/USD,spot
True,DRV,False,EUR,True,False,DRV/EUR,spot
True,DRV,False,USD,True,False,DRV/USD,spot
True,DUCK,False,EUR,True,False,DUCK/EUR,spot
True,DUCK,False,USD,True,False,DUCK/USD,spot
True,DYDX,False,EUR,True,False,DYDX/EUR,spot
True,DYDX,False,USD,True,False,DYDX/USD,spot
True,DYM,False,EUR,True,False,DYM/EUR,spot
True,DYM,False,USD,True,False,DYM/USD,spot
True,EAT,False,EUR,True,False,EAT/EUR,spot
True,EAT,False,USD,True,False,EAT/USD,spot
True,EDGE,False,EUR,True,False,EDGE/EUR,spot
True,EDGE,False,USD,True,False,EDGE/USD,spot
True,EDU,False,EUR,True,False,EDU/EUR,spot
True,EDU,False,USD,True,False,EDU/USD,spot
True,EGLD,False,EUR,True,False,EGLD/EUR,spot
True,EGLD,False,USD,True,False,EGLD/USD,spot
True,EIGEN,False,EUR,True,False,EIGEN/EUR,spot
True,EIGEN,False,USD,True,False,EIGEN/USD,spot
True,ELX,False,EUR,True,False,ELX/EUR,spot
True,ELX,False,USD,True,False,ELX/USD,spot
True,ENA,False,EUR,True,False,ENA/EUR,spot
True,ENA,False,USD,True,False,ENA/USD,spot
True,ENJ,False,EUR,True,False,ENJ/EUR,spot
True,ENJ,False,USD,True,False,ENJ/USD,spot
True,ENS,False,EUR,True,False,ENS/EUR,spot
True,ENSO,False,EUR,True,False,ENSO/EUR,spot
True,ENSO,False,USD,True,False,ENSO/USD,spot
True,ENS,False,USD,True,False,ENS/USD,spot
True,EPT,False,EUR,True,False,EPT/EUR,spot
True,EPT,False,USD,True,False,EPT/USD,spot
True,ES,False,EUR,True,False,ES/EUR,spot
True,ESPORTS,False,USD,True,False,ESPORTS/USD,spot
True,ES,False,USD,True,False,ES/USD,spot
True,ESX,False,EUR,True,False,ESX/EUR,spot
True,ESX,False,USD,True,False,ESX/USD,spot
True,ETH,False,AUD,True,False,ETH/AUD,spot
True,ETH,False,CHF,True,False,ETH/CHF,spot
True,ETH,False,DAI,True,False,ETH/DAI,spot
True,ETH,False,EURC,True,False,ETH/EURC,spot
True,ETH,False,EUROP,True,False,ETH/EUROP,spot
True,ETHFI,False,EUR,True,False,ETHFI/EUR,spot
True,ETHFI,False,USD,True,False,ETHFI/USD,spot
True,ETH,False,PYUSD,True,False,ETH/PYUSD,spot
True,ETH,False,USD1,True,False,ETH/USD1,spot
True,ETH,False,USDC,True,False,ETH/USDC,spot
True,ETH,False,USDT,True,False,ETH/USDT,spot
True,ETHW,False,ETH,True,False,ETHW/ETH,spot
True,ETHW,False,EUR,True,False,ETHW/EUR,spot
True,ETHW,False,USD,True,False,ETHW/USD,spot
True,EUL,False,EUR,True,False,EUL/EUR,spot
True,EUL,False,USD,True,False,EUL/USD,spot
True,EUR,False,AUD,True,False,EUR/AUD,spot
True,EUR,False,CAD,True,False,EUR/CAD,spot
True,EURC,False,EUR,True,False,EURC/EUR,spot
True,EUR,False,CHF,True,False,EUR/CHF,spot
True,EURC,False,USD,True,False,EURC/USD,spot
True,EURC,False,USDC,True,False,EURC/USDC,spot
True,EUR,False,GBP,True,False,EUR/GBP,spot
True,EUR,False,JPY,True,False,EUR/JPY,spot
True,EUROP,False,EUR,True,False,EUROP/EUR,spot
True,EUROP,False,USD,True,False,EUROP/USD,spot
True,EUROP,False,USDC,True,False,EUROP/USDC,spot
True,EURQ,False,EUR,True,False,EURQ/EUR,spot
True,EURQ,False,USD,True,False,EURQ/USD,spot
True,EURR,False,EUR,True,False,EURR/EUR,spot
True,EURR,False,USD,True,False,EURR/USD,spot
True,EURR,False,USDC,True,False,EURR/USDC,spot
True,EURR,False,USDT,True,False,EURR/USDT,spot
True,EWT,False,EUR,True,False,EWT/EUR,spot
True,EWT,False,USD,True,False,EWT/USD,spot
True,FARM,False,EUR,True,False,FARM/EUR,spot
True,FARM,False,USD,True,False,FARM/USD,spot
True,FARTCOIN,False,EUR,True,False,FARTCOIN/EUR,spot
True,FARTCOIN,False,USD,True,False,FARTCOIN/USD,spot
True,FARTCOIN,False,USDC,True,False,FARTCOIN/USDC,spot
True,FARTCOIN,False,USDT,True,False,FARTCOIN/USDT,spot
True,FET,False,EUR,True,False,FET/EUR,spot
True,FET,False,USD,True,False,FET/USD,spot
True,FF,False,EUR,True,False,FF/EUR,spot
True,FF,False,USD,True,False,FF/USD,spot
True,FHE,False,EUR,True,False,FHE/EUR,spot
True,FHE,False,USD,True,False,FHE/USD,spot
True,FIDA,False,EUR,True,False,FIDA/EUR,spot
True,FIDA,False,USD,True,False,FIDA/USD,spot
True,FIL,False,ETH,True,False,FIL/ETH,spot
